city,state,latitude,longitude,reverse_address,walkscore,bikescore,transitscore
mansfield,texas,32.5631924,-97.1416768,"100 E Broad St, Mansfield, TX 76063, USA",53,48,
marysville,washington,48.0517637,-122.1770818,"318 State Ave, Marysville, WA 98270, USA",77,84,
delray beach,florida,26.4614625,-80.07282009999999,"4 E Atlantic Ave, Delray Beach, FL 33444, USA",92,63,
gaithersburg,maryland,39.143440600000005,-77.2013705,"120 MD-355, Gaithersburg, MD 20877, USA",82,60,
mount vernon,new york,40.9125992,-73.8370786,"9 Gramatan Ave, Mt Vernon, NY 10550, USA",96,59,59
palatine village,illinois,42.1103041,-88.03424000000003,"10 E Northwest Hwy, Palatine, IL 60067, USA",65,57,
muncie,indiana,40.1933767,-85.3863599,"105 E Main St, Muncie, IN 47305, USA",77,89,
eau claire,wisconsin,44.811349,-91.4984941,"333 Gibson St, Eau Claire, WI 54701, USA",80,83,
bossier city,louisiana,32.5159852,-93.7321228,"701 Barksdale Blvd, Bossier City, LA 71111, USA",41,54,
buckeye,arizona,33.370319699999996,-112.58377659999998,"517 Monroe Ave, Buckeye, AZ 85326, USA",71,59,
rockville,maryland,39.0839973,-77.1527578,"S Washington St & Court House Sq, Rockville, MD 20850, USA",90,67,74
broomfield,colorado,39.9205411,-105.0866504,"300 Nickel St, Broomfield, CO 80020, USA",77,67,
yorba linda,california,33.88850350000001,-117.8132571,"18992 Yorba Linda Blvd, Yorba Linda, CA 92886, USA",82,69,
greenville,south carolina,34.85261759999999,-82.3940104,"304 N Church St, Greenville, SC 29601, USA",78,76,
dothan,alabama,31.223231300000002,-85.39048879999999,"214 E Main St, Dothan, AL 36301, USA",68,59,
daytona beach,florida,29.2108147,-81.02283309999999,"301 US-92, Daytona Beach, FL 32114, USA",74,79,
st. cloud,minnesota,45.5579451,-94.1632404,"1010 10th Ave S, St Cloud, MN 56301, USA",86,73,
redondo beach,california,33.8491816,-118.3884078,"501 Beryl St, Redondo Beach, CA 90277, USA",88,87,
camarillo,california,34.216393700000005,-119.0376023,"2402 Ventura Blvd, Camarillo, CA 93010, USA",87,62,
waterloo,iowa,42.492785999999995,-92.3425775,"503 W 4th St, Waterloo, IA 50701, USA",87,89,
kenner,louisiana,29.9940924,-90.2417434,"Williams at 21st St., Kenner, LA 70062, USA",75,61,
south san francisco,california,37.654656,-122.40774979999999,"296 Airport Blvd, South San Francisco, CA 94080, USA",88,53,
bayonne,new jersey,40.6687141,-74.11430909999999,"631 Broadway, Bayonne, NJ 07002, USA",90,61,60
palo alto,california,37.441883399999995,-122.14301950000001,"668 Coleridge Ave, Palo Alto, CA 94301, USA",51,78,30
victoria,texas,28.805267399999998,-97.00359820000001,"210 N Main St, Victoria, TX 77901, USA",71,60,
bowling green,kentucky,36.9685219,-86.48080429999999,"2401-2417 KY-80, Bowling Green, KY 42101, USA",47,51,
portland,maine,43.659099299999994,-70.2568189,"Congress St +, Exchange St, Portland, ME 04101, United States",98,84,
yuba city,california,39.1404477,-121.6169108,"444 Colusa Ave, Yuba City, CA 95991, USA",85,67,
jackson,tennessee,35.6145169,-88.81394689999998,"457 E Main St, Jackson, TN 38301, USA",66,69,
oshkosh,wisconsin,44.024706200000004,-88.5426136,"651 US-45, Oshkosh, WI 54901, USA",84,64,
eagan,minnesota,44.804132200000005,-93.1668858,"4216 Pilot Knob Rd, Eagan, MN 55123, USA",25,52,
ames,iowa,42.03078120000001,-93.6319131,"Brookside Park, 1325 6th St, Ames, IA 50010, USA",21,79,
rogers,arkansas,36.3320196,-94.1185366,"214 W Elm St, Rogers, AR 72756, USA",70,66,
lake elsinore,california,33.668077200000006,-117.3272615,"104 N Main St, Lake Elsinore, CA 92530, USA",53,34,
johnson city,tennessee,36.3134397,-82.35347270000001,"385 Cherry St, Johnson City, TN 37615, USA",69,67,
laguna niguel,california,33.5236744,-117.71494380000001,"30250 Crown Valley Pkwy, Laguna Niguel, CA 92677, USA",77,73,
north port,florida,27.044224,-82.23592540000001,"14299 Tamiami Trail, North Port, FL 34287, USA",40,52,25
north little rock,arkansas,34.769535999999995,-92.2670941,"1608 Main St, North Little Rock, AR 72114, USA",48,54,28
lodi,california,38.1341477,-121.27221940000001,"1 E Pine St, Lodi, CA 95240, USA",93,63,
alpharetta,georgia,34.07537620000001,-84.2940899,"10405 Old Roswell Rd, Alpharetta, GA 30022, USA",65,57,
conway,arkansas,35.0886963,-92.44210109999999,"1319 Main St, Conway, AR 72034, USA",74,68,
tamarac,florida,26.2128609,-80.2497707,"7272 Papaya Way, Tamarac, FL 33321, USA",57,67,
schenectady,new york,42.8142432,-73.93956870000001,"105 Jay St, Schenectady, NY 12305, USA",94,74,
west des moines,iowa,41.5638902,-93.7593841,"4200 Mills Civic Pkwy, West Des Moines, IA 50265, USA",18,32,
shawnee,kansas,39.02284849999999,-94.7151865,"11115 Johnson Dr, Shawnee, KS 66203, USA",69,53,
madera,california,36.961335600000005,-120.0607176,"100 N Gateway Dr, Madera, CA 93637, USA",88,64,
harlingen,texas,26.190630600000002,-97.6961026,"302 S Commerce St, Harlingen, TX 78550, USA",80,63,
east orange,new jersey,40.767323,-74.20486770000001,"23 Parkway Dr, East Orange, NJ 07017, USA",81,51,60
san clemente,california,33.4273521,-117.61260039999999,"99 Avenida Del Mar, San Clemente, CA 92672, USA",86,45,
santa cruz,california,36.9741171,-122.0307963,"598 Chestnut St, Santa Cruz, CA 95060, USA",97,94,47
jupiter town,florida,26.934224600000004,-80.09420870000001,"100 W Indiantown Rd, Jupiter, FL 33458, USA",78,69,
wellington village,florida,26.6617635,-80.2683571,"13998 Wellington Trace, Wellington, FL 33414, USA",63,57,
rocklin,california,38.7907339,-121.2357828,"5175 Pacific St, Rocklin, CA 95677, USA",62,86,
youngstown,ohio,41.0997803,-80.6495194,"3545 Market St, Youngstown, OH 44503, USA",69,65,
blaine,minnesota,45.1607987,-93.2349489,"1400 105th Ave NE, Blaine, MN 55434, USA",39,44,
sammamish,washington,47.61626829999999,-122.0355736,"740 228th Ave NE, Sammamish, WA 98074, USA",69,33,
eden prairie,minnesota,44.8546856,-93.470786,"15201 Scenic Heights Rd, Eden Prairie, MN 55344, USA",16,50,
janesville,wisconsin,42.6827885,-89.01872220000001,"51 S Main St, Janesville, WI 53545, USA",81,62,
redmond,washington,47.6739881,-122.12151200000001,"16598-16412 NE 79th St, Redmond, WA 98052, USA",94,90,52
skokie village,illinois,42.0324025,-87.7416246,"8320 Kolmar Ave, Skokie, IL 60076, USA",60,73,43
auburn,alabama,32.6098566,-85.48078249999998,"224 N College St, Auburn, AL 36830, USA",83,67,
tulare,california,36.20772879999999,-119.3473379,"115 E Tulare Ave, Tulare, CA 93274, USA",81,76,
lorain,ohio,41.452819,-82.18237459999999,"1854 Hamilton Ave, Lorain, OH 44052, USA",47,51,
lakeville,minnesota,44.6496868,-93.24272,"PO Box 1217 (see website, Lakeville, MN 55044, United States",47,52,
haverhill,massachusetts,42.7762015,-71.0772796,"9 MA-125, Haverhill, MA 01830, USA",87,61,
cheyenne,wyoming,41.1399814,-104.8202462,"2320 Capitol Ave, Cheyenne, WY 82001, USA",71,60,
pico rivera,california,33.9830688,-118.09673500000001,"6750 Rosemead Blvd, Pico Rivera, CA 90660, USA",77,60,
pflugerville,texas,30.4548451,-97.62226650000001,"806 Black Locust Drive East, Pflugerville, TX 78660, USA",12,34,
eastvale,california,33.952463,-117.5848025,"7468 Sungold Ave, Eastvale, CA 92880, USA",25,37,
port orange,florida,29.1383165,-80.9956105,"535 Locust St, Port Orange, FL 32127, USA",37,51,
montebello,california,34.0165053,-118.11375349999999,"1301-1411 W Harding Ave, Montebello, CA 90640, USA",84,55,
encinitas,california,33.0369867,-117.2919818,"1163 S Coast Hwy 101, Encinitas, CA 92024, USA",82,48,
san marcos,texas,29.8832749,-97.9413941,"4015 IH 35 S STE# 328, San Marcos, TX 78666, USA",38,40,
rowlett,texas,32.9029017,-96.56388000000001,"4011 Main St, Rowlett, TX 75088, USA",55,49,
lehi,utah,40.3916172,-111.8507662,"86 W 300 N, Lehi, UT 84043, USA",61,59,
coon rapids,minnesota,45.1732394,-93.3030063,"11155 Robinson Dr, Minneapolis, MN 55433, USA",16,45,
grand junction,colorado,39.0638705,-108.5506486,"1301 Pitkin Ave, Grand Junction, CO 81501, USA",49,75,
la habra,california,33.931859100000004,-117.94613700000001,"110 W La Habra Blvd, La Habra, CA 90631, USA",83,65,
waltham,massachusetts,42.376485200000005,-71.2356113,"627 Main St, Waltham, MA 02452, USA",93,85,
brentwood,california,37.931868,-121.6957863,"Brentwood Blvd & Oak St, Brentwood, CA 94513, USA",88,62,
ankeny,iowa,41.7317884,-93.6001278,"101 S Ankeny Blvd, Ankeny, IA 50023, USA",77,60,
springfield,oregon,44.0462362,-123.02202890000001,"141 Pioneer Pkwy E, Springfield, OR 97477, USA",82,81,
council bluffs,iowa,41.2619444,-95.8608333,"1146-1198, US-6, Council Bluffs, IA 51501, United States",69,86,
castle rock town,colorado,39.372212100000006,-104.8560902,"222 Cantril St, Castle Rock, CO 80104, USA",73,77,
north miami,florida,25.890094899999998,-80.18671379999999,"NE 125 St & 6 Av, North Miami, FL 33161, USA",90,58,47
hamilton,ohio,39.3995008,-84.5613355,"219 High St, Hamilton, OH 45011, USA",78,85,
noblesville,indiana,40.0455917,-86.0085955,"1309 Conner St, Noblesville, IN 46060, USA",66,63,
moore,oklahoma,35.339507899999994,-97.4867028,"200 N Broadway St, Moore, OK 73160, USA",52,56,
burnsville,minnesota,44.7677424,-93.2777226,"Nicollet Av at 130 St SE corner, Burnsville, MN 55337, USA",58,66,
national city,california,32.6781085,-117.0991967,"999-701 I Ave, National City, CA 91950, USA",87,54,
taylor,michigan,42.240871999999996,-83.2696509,"Telegraph @ Wick Road, Taylor, MI 48180, USA",53,58,
malden,massachusetts,42.4250964,-71.066163,"229 MA-60, Malden, MA 02148, USA",93,65,62
doral,florida,25.8195424,-80.3553302,"9816 NW 51st Terrace, Doral, FL 33178, USA",16,48,39
idaho falls,idaho,43.49266069999999,-112.0407584,"401 Park Ave, Idaho Falls, ID 83402, USA",88,65,
marietta,georgia,33.95260200000001,-84.5499327,"99 S Park Square NE, Marietta, GA 30060, USA",79,60,
monterey park,california,34.0625106,-118.1228476,"Garvey / Garfield, Monterey Park, CA, USA",92,63,
coconut creek,florida,26.2517482,-80.17893509999998,"3205 Portofino Point, Coconut Creek, FL 33066, USA",24,39,
dublin,california,37.7021521,-121.9357918,"7007 San Ramon Rd, Dublin, CA 94568, USA",74,67,
petaluma,california,38.232417,-122.6366524,"201 Petaluma Blvd S, Petaluma, CA 94952, USA",91,64,
cupertino,california,37.322997799999996,-122.03218229999999,"20451 Stevens Creek Blvd, Cupertino, CA 95014, USA",83,82,
terre haute,indiana,39.4667034,-87.41390919999998,"201 Cherry St, Terre Haute, IN 47807, USA",75,78,
utica,new york,43.100903,-75.232664,"200 Genesee St, Utica, NY 13501, USA",85,61,
vineland,new jersey,39.4863773,-75.02596369999998,"1255 W Landis Ave, Vineland, NJ 08360, USA",81,59,
lakewood,washington,47.1717649,-122.51845800000001,"9501-9509 Gravelly Lake Dr SW, Lakewood, WA 98499, USA",80,70,
gardena,california,33.8883487,-118.30896240000001,"Redondo Beach Bl & Western Ave, Gardena, CA 90247, USA",89,61,
bristol,connecticut,41.67176480000001,-72.9492703,"West St and School St, Bristol, CT 06010, USA",79,59,
millcreek,utah,40.6868914,-111.87549070000001,"554 E 3900 S, Murray, UT 84107, USA",62,56,
la mesa,california,32.7678287,-117.02308390000002,"8118 University Ave, La Mesa, CA 91942, USA",87,54,
woodland,california,38.67851570000001,-121.7732971,"300 1st St, Woodland, CA 95695, USA",88,92,33
taylorsville,utah,40.66772479999999,-111.93882579999999,"4700 S Redwood Rd, Salt Lake City, UT 84118, USA",67,57,
west allis,wisconsin,43.0166806,-88.0070315,"Greenfield & S76 #1710, West Allis, WI 53214, USA",61,,
meriden,connecticut,41.5381535,-72.80704349999998,"110 W Main St, Meriden, CT 06451, USA",86,51,
chapel hill town,north carolina,35.913199600000006,-79.05584449999999,"22 S Columbia St, Chapel Hill, NC 27514, USA",90,75,62
pontiac,michigan,42.6389216,-83.29104679999998,"50 N Perry St, Pontiac, MI 48342, USA",72,63,
novi,michigan,42.48059,-83.47549129999999,"25972 Novi Rd, Novi, MI 48375, USA",45,49,
lancaster,pennsylvania,40.0378755,-76.3055144,"2 E King St, Lancaster, PA 17602, USA",99,71,
st. clair shores,michigan,42.4974085,-82.89636039999998,"27810 Gladstone St, St Clair Shores, MI 48081, USA",65,59,
owensboro,kentucky,37.771907399999996,-87.1111676,"424 Allen St, Owensboro, KY 42303, USA",70,72,
sanford,florida,28.802861199999995,-81.269453,"211 W 11th St, Sanford, FL 32771, USA",63,60,
springfield,ohio,39.9242266,-83.8088171,"1 E Main St, Springfield, OH 45502, USA",74,81,
porterville,california,36.06523,-119.0167679,"8 W Olive Ave, Porterville, CA 93257, USA",88,61,
royal oak,michigan,42.4894801,-83.1446485,"108 S Main St, Royal Oak, MI 48067, USA",87,67,
ocala,florida,29.187198600000002,-82.14009229999998,"333-399 W Silver Springs Blvd, Ocala, FL 34475, USA",74,66,
bartlett,tennessee,35.204532799999996,-89.8739753,"5680 TN-15, Bartlett, TN 38134, USA",53,50,
san rafael,california,37.9735346,-122.5310874,"1314 4th St, San Rafael, CA 94901, USA",96,73,
white plains,new york,41.03398620000001,-73.76290970000001,"1133 Westchester Ave, White Plains, NY 10605, USA",95,41,64
great falls,montana,47.5052849,-111.30077150000001,"410 Central Ave, Great Falls, MT 59401, USA",89,73,
bowie,maryland,39.0067768,-76.77913649999998,"8602 Chestnut Ave, Bowie, MD 20715, USA",30,42,
huntington park,california,33.981681200000004,-118.22507250000001,"Gage / Pacific, Huntington Park, CA 90255, USA",97,64,61
arcadia,california,34.139729200000005,-118.0353449,"100 W Huntington Dr, Arcadia, CA 91007, USA",81,58,
orland park village,illinois,41.6303103,-87.85394250000002,"14300 96th Ave, Orland Park, IL 60462, USA",75,58,
margate,florida,26.244526300000004,-80.206436,"1301 E River Dr, Margate, FL 33063, USA",66,59,
dubuque,iowa,42.5005583,-90.6645718,"698 Central Ave, Dubuque, IA 52001, USA",89,66,
des plaines,illinois,42.03336229999999,-87.88339909999998,"1637 Henry Ave, Des Plaines, IL 60016, USA",43,64,
santee,california,32.8383828,-116.97391670000002,"Mission Gorge Rd & Cottonwood Av, Santee, CA 92071, USA",63,49,
corvallis,oregon,44.5645659,-123.2620435,"200 SW 4th St, Corvallis, OR 97330, USA",91,99,40
kokomo,indiana,40.486427,-86.13360329999998,"217 W Sycamore St, Kokomo, IN 46901, USA",64,83,
casper,wyoming,42.8500769,-106.32517490000001,"106 S Center St, Casper, WY 82601, USA",77,86,
medford,massachusetts,42.4184296,-71.10616390000001,"85 George P Hassett Dr, Medford, MA 02155, USA",88,61,51
gilroy,california,37.0057816,-121.5682751,"7353 Monterey Rd, Gilroy, CA 95020, USA",78,88,
hendersonville,tennessee,36.304773499999996,-86.6199957,"239 W Main St, Hendersonville, TN 37075, USA",56,53,
greenwood,indiana,39.6136578,-86.10665259999998,"1 West Main Street, Greenwood, IN 46142, USA",57,65,
midwest city,oklahoma,35.4495065,-97.39670190000001,"SE 15th St @ Felix Pl, Midwest City, OK 73110, USA",43,56,
st. peters,missouri,38.7874699,-90.6298922,"48 Plaza Ninety-Four Dr, St Peters, MO 63376, United States",48,45,
taunton,massachusetts,41.900101,-71.08976740000001,"http://dhfo.org/, 33 Summer St, Taunton, MA 02780, USA",83,59,
new brunswick,new jersey,40.4862157,-74.4518188,"239 Delavan St, New Brunswick, NJ 08901, USA",86,66,
grand forks,north dakota,47.9252568,-97.0328547,"102 N 4th St, Grand Forks, ND 58203, USA",85,84,
sarasota,florida,27.3364347,-82.53065269999998,"2005 Main St, Sarasota, FL 34237, USA",92,70,47
smyrna,georgia,33.883992600000006,-84.51437609999998,"1323 Spring St, Smyrna, GA 30080, USA",74,81,
tinley park village,illinois,41.5731442,-87.7932939,"17440 IL-43, Tinley Park, IL 60477, USA",43,53,
diamond bar,california,34.028622600000006,-117.81033670000001,"504 N Diamond Bar Blvd, Diamond Bar, CA 91765, USA",58,25,
weymouth town,massachusetts,42.2180724,-70.94103559999998,"490 Broad St, Weymouth, MA 02188, USA",44,37,
bradenton,florida,27.4989278,-82.5748194,"1301 1st Ave W, Bradenton, FL 34205, USA",55,61,38
hanford,california,36.3274502,-119.64568440000001,"219 N Douty St, Hanford, CA 93230, USA",92,62,
fountain valley,california,33.7090212,-117.95440690000001,"Brookhurst-Slater, Fountain Valley, CA 92708, USA",63,64,
richland,washington,46.28042000000001,-119.27519960000001,"590 Swift Blvd, Richland, WA 99352, USA",58,76,
huntersville town,north carolina,35.410694,-80.84285040000002,"101 NC-115, Huntersville, NC 28078, USA",52,58,
shoreline,washington,47.7559659,-122.3456972,"Aurora Ave N & N 175th St, Shoreline, WA 98133, USA",66,78,49
bonita springs,florida,26.339806,-81.77869720000001,"10520 Reynolds St, Bonita Springs, FL 34135, USA",68,60,
oak lawn village,illinois,41.719978000000005,-87.7479528,"5102 Museum Drive, Oak Lawn, IL 60453, USA",83,62,
valdosta,georgia,30.8327022,-83.2784851,"205 N Ashley St, Valdosta, GA 31601, USA",66,73,
novato,california,38.107419799999995,-122.5697032,"997 Grant Ave, Novato, CA 94945, USA",88,77,
commerce city,colorado,39.8083196,-104.9338675,"6112-6290 Clermont St, Commerce City, CO 80022, USA",28,48,
hempstead village,new york,40.706212799999996,-73.6187397,"145 Peninsula Blvd, Hempstead, NY 11550, USA",90,59,60
dearborn heights,michigan,42.3369816,-83.27326269999998,"Telegraph @ Richardson, Dearborn Heights, MI 48127, USA",58,56,
berwyn,illinois,41.85058739999999,-87.79366850000001,"6806 W Cermak Rd, Berwyn, IL 60402, USA",83,59,48
chicopee,massachusetts,42.14870429999999,-72.6078672,"2 Springfield St, Chicopee, MA 01013, USA",84,58,
port arthur,texas,29.884950399999997,-93.939947,"1228 15th St, Port Arthur, TX 77640, USA",46,55,
casa grande,arizona,32.9110027,-111.7733902,"Sawgrass Ct, Casa Grande, AZ 85122, USA",1,38,
highland,california,34.1283442,-117.2086513,"27265 Pacific St, Highland, CA 92346, USA",50,46,
pocatello,idaho,42.862104200000005,-112.45061909999998,"100 N Main St, Pocatello, ID 83204, USA",84,66,
kettering,ohio,39.68950359999999,-84.16882740000001,"2 W Stroop Rd, Kettering, OH 45429, USA",69,58,
euless,texas,32.8370727,-97.0819541,"100 TX-10, Euless, TX 76040, USA",54,45,
hoboken,new jersey,40.7439905,-74.0323626,"533 Willow Ave, Hoboken, NJ 07030, USA",98,86,70
anderson,indiana,40.1053196,-85.6802541,"30 W 11th St, Anderson, IN 46016, USA",71,82,
palm beach gardens,florida,26.8233946,-80.13865469999998,"1048 Diamond Head Way, Palm Beach Gardens, FL 33418, USA",1,36,
blue springs,missouri,39.0169509,-94.2816148,"1405 SW Walnut St, Blue Springs, MO 64015, USA",62,53,
paramount,california,33.8894598,-118.15979109999998,"15754 Paramount Blvd, Paramount, CA 90723, USA",85,61,
west haven,connecticut,41.2705484,-72.94697109999998,"425 Washington Ave, West Haven, CT 06516, USA",81,60,
manhattan,kansas,39.18360819999999,-96.5716694,"1000 Fremont St, Manhattan, KS 66502, USA",79,82,
colton,california,34.0739016,-117.3136547,"816 Colton Ave, Colton, CA 92324, USA",79,76,
carson,nevada,39.1637984,-119.76740339999999,"100 W 2nd St, Carson City, NV 89701, USA",79,81,
caldwell,idaho,43.66293839999999,-116.6873596,"347 S 10th Ave, Caldwell, ID 83605, USA",80,66,
cathedral city,california,33.780538799999995,-116.46680359999999,"68895 Perez Road Units 1-4, Cathedral City, CA 92234, United States",81,52,
rosemead,california,34.0805651,-118.072846,"9000 Valley Blvd, Rosemead, CA 91770, USA",82,60,
rocky mount,north carolina,35.938210299999994,-77.7905339,"375 E Raleigh Blvd, Rocky Mount, NC 27801, USA",69,62,
stonecrest,georgia,33.7009727,-84.1718743,"Minola Dr @ Panola Rd, Stonecrest, GA 30038, USA",49,43,
lake havasu city,arizona,34.483901,-114.32245479999999,"101 Mescal Loop, Lake Havasu City, AZ 86403, USA",43,44,
decatur,alabama,34.605925299999996,-86.9833417,"477-499 Lee St NE, Decatur, AL 35601, USA",73,55,
normal town,illinois,40.514202600000004,-88.99063120000001,"306 W Willow St, Normal, IL 61761, USA",67,59,
west new york town,new jersey,40.787878799999994,-74.0143064,"400 60th St, West New York, NJ 07093, USA",97,61,74
harrisonburg,virginia,38.449568799999994,-78.8689155,"80 Court Square, Harrisonburg, VA 22802, USA",87,64,
leesburg town,virginia,39.1156615,-77.56360149999998,"Unnamed Road, Leesburg, VA 20176, USA",78,72,
parker town,colorado,39.5186002,-104.76136329999999,"19594 Mainstreet, Parker, CO 80138, USA",81,73,
watsonville,california,36.910231,-121.7568946,"5 E Beach St, Watsonville, CA 95076, USA",91,88,
southaven,mississippi,34.99185870000001,-90.0022958,"700 Stateline Rd W, Southaven, MS 38671, USA",52,50,
revere,massachusetts,42.408430200000005,-71.0119948,"39 Winthrop Ave, Revere, MA 02151, USA",85,67,57
grapevine,texas,32.9342919,-97.07806540000001,"100-248 E Hudgins St, Grapevine, TX 76051, USA",78,63,
mount prospect village,illinois,42.066416700000005,-87.9372908,"Mont, Mt Prospect, IL 60056, United States",69,71,
elyria,ohio,41.36837979999999,-82.10764859999998,"501 Broad St, Elyria, OH 44035, USA",65,40,
yucaipa,california,34.033625,-117.0430865,"34909 Yucaipa Blvd, Yucaipa, CA 92399, USA",64,52,
desoto,texas,32.589699800000005,-96.8570738,"108 W Belt Line Rd, DeSoto, TX 75115, USA",65,49,
lenexa,kansas,38.9536174,-94.7335709,"9620 Rosehill Rd, Lenexa, KS 66215, USA",45,51,
brookhaven,georgia,33.8651033,-84.3365917,"Peachtree Rd NE @ Osborne Rd NE, Brookhaven, GA 30319, USA",70,47,
west sacramento,california,38.5804609,-121.53023400000001,"1640 Lincoln Hwy, West Sacramento, CA 95691, USA",70,73,33
albany,oregon,44.6365107,-123.10592820000001,"125 2nd Avenue, Albany, OR 97321, USA",66,84,
bellevue,nebraska,41.154362299999995,-95.9145568,"701 Kayleen Dr, Bellevue, NE 68005, USA",70,51,
kingsport,tennessee,36.548434,-82.5618186,"225 W Center St, Kingsport, TN 37660, USA",70,61,28
wheaton,illinois,41.8661403,-88.1070127,"140 N Main St, Wheaton, IL 60187, USA",92,80,38
tigard,oregon,45.41867979999999,-122.78725990000001,"SW Pacific Hwy & Gaarde/McDonald, Tigard, OR 97223, USA",75,79,33
delano,california,35.7688425,-119.24705359999999,"998 S High St, Delano, CA 93215, USA",85,59,
minnetonka,minnesota,44.9211836,-93.46874890000001,"4508 Williston Rd, Minnetonka, MN 55345, USA",29,23,
burlington,north carolina,36.0956918,-79.43779909999998,"704 Chapel Hill Rd, Burlington, NC 27215, United States",70,74,
peabody,massachusetts,42.5278731,-70.92866090000001,"20 Central St, Peabody, MA 01960, USA",84,57,
milford city (balance),connecticut,41.2306979,-73.064036,"601 Boston Post Rd, Milford, CT 06460, USA",59,52,
palm desert,california,33.7222445,-116.37445559999999,"73950 Alessandro Dr, Palm Desert, CA 92260, USA",65,59,
pinellas park,florida,27.8428025,-82.6995443,"7751 49th St N, Pinellas Park, FL 33781, USA",79,63,
perth amboy,new jersey,40.5067723,-74.2654234,"272 High St, Perth Amboy, NJ 08861, USA",95,58,
pensacola,florida,30.42130899999999,-87.2169149,"Pensacola International Airport, Pensacola, FL 32501, USA",68,74,
elkhart,indiana,41.6819935,-85.9766671,"418 W Marion St, Elkhart, IN 46516, USA",64,67,
glendora,california,34.136118700000004,-117.86533899999999,"100 N Glendora Ave, Glendora, CA 91741, USA",84,62,
apple valley,minnesota,44.7319094,-93.21772,"7501 150th St W, Apple Valley, MN 55124, USA",63,54,
joplin,missouri,37.08422710000001,-94.513281,"49 E 7th St, Joplin, MO 64801, USA",76,67,
oak park village,illinois,41.885031700000006,-87.7845025,"200 S Ridgeland Ave, Oak Park, IL 60302, USA",80,67,64
placentia,california,33.8710729,-117.86275479999999,"Kraemer-Chapman, Placentia, CA 92870, USA",59,52,
edina,minnesota,44.889686600000005,-93.3499489,"MN-100, Edina, MN 55435, USA",27,36,
la crosse,wisconsin,43.8137751,-91.2519017,"307 State St, La Crosse, WI 54601, USA",78,89,
kentwood,michigan,42.8694731,-85.64474919999998,"815 52nd St SE, Kentwood, MI 49508, USA",41,68,
aliso viejo,california,33.5684605,-117.7262981,"36 Journey, Aliso Viejo, CA 92656, USA",78,74,
burien,washington,47.46683839999999,-122.3405305,"431 SW 152nd St, Burien, WA 98166, USA",92,61,55
olympia,washington,47.0378741,-122.9006951,"1100 Capitol Way S, Olympia, WA 98501, USA",84,67,55
hoffman estates village,illinois,42.062991499999995,-88.12271989999998,"1760 Hassell Rd, Hoffman Estates, IL 60169, USA",36,64,
apopka,florida,28.6934076,-81.53221490000001,"644 Lexington Pkwy, Apopka, FL 32712, USA",16,34,
florissant,missouri,38.789217,-90.322614,"420 N New Florissant Rd, Florissant, MO 63031, USA",63,52,
grand island,nebraska,40.92639570000001,-98.34201180000001,"204 W South Front St, Grand Island, NE 68801, USA",87,61,
plainfield,new jersey,40.6337136,-74.40737359999999,"223 Leland Ave, Plainfield, NJ 07062, USA",69,58,
battle creek,michigan,42.32115220000001,-85.17971419999998,"77 Capital Ave NE, Battle Creek, MI 49017, USA",82,66,
st. cloud,florida,28.2489016,-81.2811801,"1025 10th St, St Cloud, FL 34769, USA",80,71,
logan,utah,41.7369803,-111.83383590000001,"30 E 300 N, Logan, UT 84321, USA",82,67,
coral gables,florida,25.7491968,-80.2635411,"405 Biltmore Way, Coral Gables, FL 33134, USA",96,66,42
cerritos,california,33.858348299999996,-118.0647871,"12506 South St, Cerritos, CA 90703, USA",57,57,
coeur d'alene,idaho,47.67346320000001,-116.78122250000001,"401 Sherman Ave, Coeur d'Alene, ID 83814, USA",82,88,
galveston,texas,29.3013479,-94.7976958,"711 27th St, Galveston, TX 77550, USA",81,69,
apex town,north carolina,35.732652,-78.85028559999998,"237 State Rd 1011, Apex, NC 27502, USA",57,65,
summerville town,south carolina,33.0185039,-80.17564809999998,"201 S Main St, Summerville, SC 29483, USA",69,64,
collierville town,tennessee,35.042035999999996,-89.66452659999999,"1-51 N Rowlett St, Collierville, TN 38017, USA",53,57,
methuen town,massachusetts,42.7262016,-71.19089240000001,"24 Lowell St, Methuen, MA 01844, USA",78,50,
lakewood,ohio,41.481993200000005,-81.7981908,"1515 St Charles Ave, Lakewood, OH 44107, USA",82,63,
enid,oklahoma,36.3955891,-97.8783911,"152-198 US-64 BUS, Enid, OK 73701, USA",68,61,
poway,california,32.9628232,-117.0358646,"13608 Putney Rd, Poway, CA 92064, USA",77,62,
troy,new york,42.7284117,-73.69178509999998,"80 2nd St, Troy, NY 12180, USA",94,63,
saginaw,michigan,43.419469899999996,-83.9508068,"92 Holland Ct, Saginaw, MI 48601, USA",39,49,
niagara falls,new york,43.0962143,-79.03773879999999,"802 20th St, Niagara Falls, NY 14301, USA",77,69,
charleston,west virginia,38.3498195,-81.6326234,"900 Lee St E, Charleston, WV 25301, USA",82,71,
